Source;Target;Type;weight
87;1354;undirected;1
87;1604;undirected;1
88;468;undirected;1
88;476;undirected;1
88;481;undirected;1
88;1202;undirected;1
88;1604;undirected;1
89;90;undirected;1
89;91;undirected;1
89;92;undirected;1
89;135;undirected;1
89;141;undirected;1
89;182;undirected;1
89;265;undirected;1
89;319;undirected;1
89;329;undirected;1
89;342;undirected;1
89;364;undirected;1
89;383;undirected;1
89;434;undirected;1
89;476;undirected;1
89;477;undirected;1
89;517;undirected;1
89;628;undirected;1
89;695;undirected;1
89;732;undirected;1
89;808;undirected;1
89;819;undirected;1
89;881;undirected;1
89;912;undirected;1
89;932;undirected;1
89;945;undirected;1
89;953;undirected;1
89;975;undirected;1
89;976;undirected;1
89;987;undirected;1
89;1143;undirected;1
89;1235;undirected;1
89;1394;undirected;1
89;1621;undirected;1
89;1765;undirected;1
90;91;undirected;1
90;92;undirected;1
90;383;undirected;1
90;879;undirected;1
91;92;undirected;1
91;182;undirected;1
91;381;undirected;2
91;815;undirected;1
91;1791;undirected;1
92;20;undirected;1
92;157;undirected;1
92;225;undirected;1
92;619;undirected;1
92;808;undirected;1
92;819;undirected;1
92;1626;undirected;1
93;94;undirected;3
93;95;undirected;3
93;96;undirected;3
93;97;undirected;3
93;98;undirected;3
93;227;undirected;1
93;467;undirected;1
93;1159;undirected;1
93;1412;undirected;1
93;1670;undirected;1
94;95;undirected;3
94;96;undirected;3
94;97;undirected;3
94;98;undirected;3
94;1412;undirected;1
95;96;undirected;3
95;97;undirected;4
95;98;undirected;3
95;1412;undirected;1
95;1894;undirected;1
96;97;undirected;3
96;98;undirected;3
96;1342;undirected;1
97;98;undirected;4
99;61;undirected;1
99;79;undirected;1
99;82;undirected;1
99;99;undirected;1
99;100;undirected;1
99;180;undirected;1
99;233;undirected;1
99;316;undirected;1
99;324;undirected;2
99;444;undirected;1
99;480;undirected;1
99;521;undirected;1
99;576;undirected;3
99;599;undirected;1
99;631;undirected;1
99;694;undirected;1
99;715;undirected;1
99;788;undirected;1
99;802;undirected;1
99;889;undirected;1
99;1046;undirected;1
99;1075;undirected;1
99;1195;undirected;1
99;1266;undirected;1
99;1321;undirected;1
99;1344;undirected;1
99;1419;undirected;1
99;1495;undirected;4
99;1508;undirected;1
99;1623;undirected;1
99;1660;undirected;1
99;1735;undirected;1
99;1764;undirected;1
100;147;undirected;1
100;674;undirected;1
100;746;undirected;1
100;870;undirected;1
100;972;undirected;1
100;1084;undirected;1
101;102;undirected;1
101;317;undirected;1
101;378;undirected;1
101;1212;undirected;1
101;1272;undirected;1
102;81;undirected;2
102;1201;undirected;1
103;104;undirected;1
103;105;undirected;1
103;228;undirected;1
103;475;undirected;1
103;685;undirected;1
103;688;undirected;1
103;1061;undirected;1
103;1173;undirected;1
103;1380;undirected;1
103;1668;undirected;1
103;1719;undirected;1
103;1849;undirected;1
104;105;undirected;1
104;519;undirected;1
104;576;undirected;1
104;709;undirected;1
104;834;undirected;1
104;1473;undirected;1
105;299;undirected;1
105;402;undirected;1
105;909;undirected;1
105;987;undirected;1
106;107;undirected;1
106;108;undirected;1
106;568;undirected;1
107;21;undirected;1
107;108;undirected;1
107;1120;undirected;1
108;199;undirected;1
108;564;undirected;1
108;798;undirected;1
108;961;undirected;1
108;1003;undirected;1
108;1717;undirected;1
109;45;undirected;1
109;110;undirected;1
109;163;undirected;1
109;169;undirected;1
109;200;undirected;1
109;265;undirected;1
109;276;undirected;1
109;366;undirected;1
109;384;undirected;1
109;535;undirected;1
109;554;undirected;1
109;742;undirected;1
109;765;undirected;1
109;942;undirected;1
109;1087;undirected;1
109;1111;undirected;1
109;1174;undirected;1
109;1442;undirected;1
109;1612;undirected;1
109;1634;undirected;1
109;1672;undirected;1
109;1731;undirected;1
109;1732;undirected;1
109;1733;undirected;1
109;1734;undirected;1
110;903;undirected;1
111;10;undirected;1
111;20;undirected;1
111;112;undirected;1
111;113;undirected;1
111;225;undirected;1
111;265;undirected;1
111;269;undirected;1
111;310;undirected;1
111;341;undirected;2
111;581;undirected;1
111;709;undirected;1
111;1414;undirected;1
112;10;undirected;1
112;113;undirected;1
112;647;undirected;1
112;767;undirected;1
112;1104;undirected;1
112;1491;undirected;1
112;1616;undirected;1
112;1787;undirected;1
114;0;undirected;1
114;6;undirected;1
114;20;undirected;1
114;113;undirected;1
114;115;undirected;1
114;137;undirected;1
114;150;undirected;1
114;151;undirected;1
114;186;undirected;1
114;199;undirected;1
114;250;undirected;1
114;292;undirected;1
114;295;undirected;1
114;408;undirected;1
114;586;undirected;1
114;647;undirected;1
114;696;undirected;1
114;710;undirected;1
114;723;undirected;1
114;730;undirected;1
114;745;undirected;1
114;760;undirected;1
114;765;undirected;1
114;776;undirected;1
114;874;undirected;2
114;875;undirected;1
114;1051;undirected;1
114;1478;undirected;1
114;1554;undirected;1
114;1578;undirected;1
114;1695;undirected;1
115;1;undirected;1
115;277;undirected;1
116;117;undirected;1
116;224;undirected;1
116;279;undirected;1
116;480;undirected;1
116;760;undirected;1
116;782;undirected;1
116;785;undirected;1
116;1117;undirected;1
116;1296;undirected;1
116;1603;undirected;1
118;119;undirected;1
118;144;undirected;1
118;402;undirected;1
118;450;undirected;1
118;539;undirected;1
118;620;undirected;1
118;627;undirected;1
118;667;undirected;1
118;981;undirected;1
118;1023;undirected;1
118;1147;undirected;1
118;1220;undirected;1
118;1221;undirected;1
118;1545;undirected;1
118;1723;undirected;1
119;543;undirected;1
119;811;undirected;1
119;1136;undirected;1
119;1500;undirected;1
120;8;undirected;1
120;56;undirected;1
120;57;undirected;2
120;121;undirected;1
120;195;undirected;2
120;352;undirected;1
120;459;undirected;1
120;499;undirected;1
120;500;undirected;1
120;501;undirected;1
120;502;undirected;1
120;556;undirected;1
120;674;undirected;1
120;937;undirected;1
120;1003;undirected;1
120;1118;undirected;1
120;1217;undirected;1
120;1370;undirected;1
120;1414;undirected;1
120;1682;undirected;1
122;122;undirected;1
122;123;undirected;1
122;124;undirected;2
122;333;undirected;1
122;788;undirected;1
122;812;undirected;1
122;813;undirected;1
122;1213;undirected;1
122;1468;undirected;1
123;4;undirected;1
123;124;undirected;1
123;264;undirected;1
123;383;undirected;1
123;463;undirected;1
123;494;undirected;1
123;895;undirected;2
123;953;undirected;1
123;1289;undirected;1
123;1834;undirected;1
124;122;undirected;2
124;1086;undirected;1
125;19;undirected;1
125;125;undirected;1
125;126;undirected;1
125;365;undirected;1
125;586;undirected;1
125;822;undirected;1
125;823;undirected;1
125;824;undirected;1
125;954;undirected;1
125;1032;undirected;1
125;1293;undirected;1
125;1392;undirected;1
125;1654;undirected;1
125;1699;undirected;1
126;21;undirected;1
126;36;undirected;1
126;105;undirected;1
126;125;undirected;1
126;149;undirected;1
126;187;undirected;1
126;192;undirected;2
126;208;undirected;1
126;217;undirected;1
126;254;undirected;1
126;255;undirected;1
126;277;undirected;1
126;326;undirected;2
126;346;undirected;1
126;368;undirected;1
126;374;undirected;1
126;406;undirected;1
126;425;undirected;1
126;426;undirected;1
126;480;undirected;1
126;501;undirected;1
126;548;undirected;1
126;593;undirected;1
126;609;undirected;1
126;610;undirected;1
126;611;undirected;1
126;612;undirected;1
126;613;undirected;1
126;614;undirected;1
126;621;undirected;1
126;646;undirected;1
126;652;undirected;1
126;653;undirected;1
126;659;undirected;2
126;665;undirected;1
126;694;undirected;1
126;698;undirected;1
126;713;undirected;1
126;727;undirected;1
126;808;undirected;1
126;811;undirected;1
126;826;undirected;1
126;905;undirected;1
126;918;undirected;1
126;935;undirected;1
126;937;undirected;1
126;938;undirected;1
126;939;undirected;1
126;949;undirected;1
126;959;undirected;1
126;973;undirected;2
126;987;undirected;1
126;1045;undirected;1
126;1137;undirected;1
126;1203;undirected;1
126;1226;undirected;1
126;1236;undirected;1
126;1262;undirected;1
126;1353;undirected;1
126;1366;undirected;1
126;1406;undirected;1
126;1439;undirected;1
126;1463;undirected;1
126;1517;undirected;1
126;1542;undirected;1
126;1549;undirected;1
126;1809;undirected;1
127;114;undirected;1
127;121;undirected;1
127;128;undirected;1
127;129;undirected;1
127;130;undirected;1
127;133;undirected;1
127;150;undirected;1
127;166;undirected;1
127;208;undirected;1
127;265;undirected;1
127;359;undirected;1
127;495;undirected;1
127;539;undirected;1
127;752;undirected;1
127;843;undirected;1
127;873;undirected;1
127;874;undirected;1
127;875;undirected;1
127;1051;undirected;1
127;1312;undirected;1
127;1610;undirected;1
127;1695;undirected;1
127;1725;undirected;1
128;5;undirected;1
128;15;undirected;1
128;38;undirected;1
128;82;undirected;1
128;129;undirected;1
128;130;undirected;1
128;134;undirected;1
128;181;undirected;1
128;216;undirected;1
128;254;undirected;1
128;255;undirected;1
128;273;undirected;1
128;280;undirected;1
128;285;undirected;1
128;294;undirected;1
128;402;undirected;1
128;463;undirected;2
128;514;undirected;1
128;527;undirected;1
128;618;undirected;1
128;690;undirected;1
128;713;undirected;1
128;774;undirected;1
128;806;undirected;1
128;887;undirected;1
128;920;undirected;1
128;944;undirected;1
128;947;undirected;1
128;973;undirected;1
128;978;undirected;1
128;1038;undirected;1
128;1054;undirected;1
128;1075;undirected;1
128;1107;undirected;1
128;1115;undirected;1
128;1167;undirected;1
128;1253;undirected;1
128;1283;undirected;1
128;1313;undirected;1
128;1455;undirected;1
128;1497;undirected;1
128;1534;undirected;1
128;1546;undirected;1
128;1561;undirected;1
128;1584;undirected;1
129;3;undirected;1
129;129;undirected;1
129;130;undirected;1
129;171;undirected;1
129;192;undirected;1
129;199;undirected;1
129;272;undirected;1
129;355;undirected;1
129;572;undirected;1
129;643;undirected;1
129;863;undirected;1
129;1076;undirected;1
129;1497;undirected;1
129;1539;undirected;1
130;935;undirected;1
131;132;undirected;1
132;132;undirected;2
132;1272;undirected;2
133;134;undirected;1
133;135;undirected;1
133;136;undirected;1
133;137;undirected;2
133;288;undirected;1
133;311;undirected;1
133;318;undirected;1
133;365;undirected;1
133;427;undirected;1
133;433;undirected;1
133;502;undirected;1
133;729;undirected;1
133;752;undirected;1
133;811;undirected;1
133;843;undirected;1
133;846;undirected;1
133;1002;undirected;1
133;1051;undirected;1
133;1067;undirected;1
133;1496;undirected;1
133;1610;undirected;1
133;1719;undirected;1
134;5;undirected;1
134;135;undirected;1
134;136;undirected;1
134;137;undirected;1
134;273;undirected;1
134;294;undirected;1
134;402;undirected;1
134;450;undirected;1
134;477;undirected;1
134;515;undirected;1
134;606;undirected;1
134;607;undirected;1
134;712;undirected;1
134;887;undirected;1
134;944;undirected;1
134;973;undirected;1
134;1115;undirected;1
134;1167;undirected;1
134;1253;undirected;1
134;1497;undirected;1
134;1534;undirected;1
135;17;undirected;1
135;136;undirected;1
135;137;undirected;1
135;142;undirected;1
135;150;undirected;1
135;182;undirected;1
135;262;undirected;1
135;266;undirected;1
135;299;undirected;1
135;373;undirected;1
135;434;undirected;1
135;517;undirected;1
135;518;undirected;1
135;552;undirected;1
135;559;undirected;1
135;560;undirected;1
135;584;undirected;1
135;665;undirected;1
135;708;undirected;1
135;763;undirected;1
135;767;undirected;2
135;877;undirected;1
135;881;undirected;1
135;891;undirected;1
135;905;undirected;1
135;976;undirected;1
135;986;undirected;1
135;987;undirected;1
135;1052;undirected;1
135;1100;undirected;1
135;1278;undirected;1
135;1318;undirected;1
135;1331;undirected;3
135;1334;undirected;1
135;1335;undirected;1
135;1674;undirected;1
136;22;undirected;1
136;137;undirected;1
136;235;undirected;1
136;236;undirected;1
136;332;undirected;1
136;364;undirected;1
136;814;undirected;1
136;1014;undirected;1
136;1121;undirected;1
136;1125;undirected;1
136;1332;undirected;1
136;1870;undirected;1
137;7;undirected;1
137;20;undirected;1
137;104;undirected;1
137;225;undirected;1
137;294;undirected;1
137;334;undirected;1
137;352;undirected;1
137;399;undirected;1
137;585;undirected;1
137;607;undirected;1
137;668;undirected;2
137;729;undirected;1
137;777;undirected;1
137;811;undirected;1
137;815;undirected;1
137;834;undirected;1
137;846;undirected;1
137;1225;undirected;1
137;1475;undirected;1
137;1652;undirected;1
137;1653;undirected;1
138;44;undirected;1
138;46;undirected;1
138;47;undirected;1
138;48;undirected;1
138;49;undirected;1
138;139;undirected;1
138;239;undirected;1
138;366;undirected;1
138;451;undirected;3
138;491;undirected;1
138;711;undirected;1
138;754;undirected;1
138;762;undirected;1
138;868;undirected;1
138;1091;undirected;1
138;1462;undirected;1
138;1633;undirected;1
139;33;undirected;2
139;235;undirected;1
139;250;undirected;1
139;329;undirected;1
139;332;undirected;1
139;383;undirected;1
139;398;undirected;1
139;399;undirected;1
139;400;undirected;1
139;401;undirected;1
139;402;undirected;1
139;653;undirected;1
139;700;undirected;1
139;752;undirected;1
139;834;undirected;1
139;881;undirected;1
139;886;undirected;1
139;909;undirected;1
139;919;undirected;1
139;920;undirected;1
139;1216;undirected;1
140;1;undirected;1
140;20;undirected;1
140;141;undirected;1
140;356;undirected;1
140;364;undirected;1
140;387;undirected;1
140;468;undirected;1
140;519;undirected;1
140;637;undirected;1
140;872;undirected;1
140;941;undirected;1
140;1087;undirected;1
140;1313;undirected;1
140;1857;undirected;1
141;17;undirected;1
141;279;undirected;1
141;292;undirected;1
141;709;undirected;1
141;732;undirected;1
141;819;undirected;1
141;935;undirected;1
141;1050;undirected;1
141;1330;undirected;1
142;33;undirected;1
142;38;undirected;1
142;114;undirected;1
142;143;undirected;1
142;144;undirected;1
142;145;undirected;1
142;146;undirected;1
142;147;undirected;1
142;148;undirected;1
142;149;undirected;1
142;150;undirected;1
142;151;undirected;1
142;185;undirected;1
142;244;undirected;1
142;334;undirected;1
142;542;undirected;1
142;577;undirected;1
142;586;undirected;1
142;665;undirected;1
142;679;undirected;1
142;744;undirected;1
142;763;undirected;1
142;800;undirected;1
142;891;undirected;1
142;905;undirected;1
142;975;undirected;1
142;1207;undirected;1
142;1318;undirected;1
142;1842;undirected;1
143;19;undirected;1
143;33;undirected;2
143;38;undirected;1
143;44;undirected;1
143;48;undirected;1
143;49;undirected;1
143;144;undirected;1
143;145;undirected;1
143;146;undirected;1
143;147;undirected;1
143;148;undirected;1
143;149;undirected;1
143;150;undirected;1
143;151;undirected;1
143;218;undirected;1
143;557;undirected;1
143;884;undirected;1
143;965;undirected;1
143;1175;undirected;1
143;1207;undirected;1
144;15;undirected;1
144;19;undirected;1
144;33;undirected;1
144;38;undirected;1
144;111;undirected;1
144;145;undirected;1
144;146;undirected;1
144;147;undirected;1
144;148;undirected;1
144;149;undirected;1
144;150;undirected;1
144;151;undirected;1
144;186;undirected;1
144;187;undirected;1
144;188;undirected;1
144;225;undirected;1
144;284;undirected;1
144;305;undirected;1
144;306;undirected;1
144;334;undirected;1
144;501;undirected;1
144;502;undirected;1
144;620;undirected;1
144;667;undirected;1
144;868;undirected;1
144;876;undirected;1
144;949;undirected;1
144;995;undirected;1
144;997;undirected;1
144;1429;undirected;1
144;1443;undirected;1
144;1545;undirected;1
145;38;undirected;1
145;146;undirected;1
145;147;undirected;1
145;148;undirected;1
145;149;undirected;1
145;150;undirected;1
145;151;undirected;1
146;38;undirected;1
146;105;undirected;1
146;137;undirected;1
146;147;undirected;1
146;148;undirected;1
146;149;undirected;1
146;150;undirected;1
146;151;undirected;1
146;157;undirected;1
146;205;undirected;1
